Iteration                Wall_Time                Samples                  Samples_Per_Second       Resume_Count             Peak_GPU_Memory_MB       Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Critic_Loss              Critic_Grad_Norm         Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Actor_Grad_Norm          Policy_Kl                Action_Mean_Update_Rms   Action_Mean_Bound_Frac   Actor_First_Layer_Grad_NormDisc_Loss                Disc_Cls_Loss            Disc_Grad_Penalty        Disc_Grad_Penalty_Neg    Disc_Grad_Penalty_Pos    Disc_Logit_Loss          Disc_Logit_Reg_Loss      Disc_Pos_Acc             Disc_Neg_Acc             Disc_Pos_Logit           Disc_Neg_Logit           Disc_Param_Grad_Norm     Adv_Mean                 Adv_Std                  Disc_Reward_Mean         Disc_Reward_Std          Root_Pos_Err             Root_Rot_Err             Body_Pos_Err             Body_Rot_Err             Dof_Vel_Err              Root_Vel_Err             Root_Ang_Vel_Err         Obs_Norm_Mean            Obs_Norm_Std             Exp_Prob                 
1000                     0.7140897707806693       131203072                50618.462763771284       0                        2509.28369140625         0.0                      72.09990692138672        9020                     0.0                      72.74832916259766        177059                   2.9121763706207275       47.8256950378418         -0.00588630698621273     0.1421661376953125       0.9996858835220337       4.780638462875686e-08    8.751055717468262        0.012481803074479103     0.0014929488534107804    8.71930842549773e-06     3.1450533866882324       0.2931429445743561       0.16800132393836975      0.11099378764629364      0.17596335709095         0.04602419584989548      1.414786458015442        0.014147864654660225     1.0                      0.9993457794189453       1.746927261352539        -2.0161004066467285      0.18875916302204132      0.024350129067897797     1.7250306606292725       0.3618897795677185       0.23647227883338928      0.09916364401578903      0.08606269955635071      0.035018954426050186     0.1221759021282196       0.5131983160972595       0.15170802175998688      0.31762003898620605      0.3487057387828827       0.27502599358558655      1.0                      
1100                     0.7864465028047561       144310272                50318.795822799344       0                        2509.28369140625         0.0                      75.36461639404297        10145                    0.0                      79.2199478149414         162421                   2.4999771118164062       49.144920349121094       -0.008690245449543       0.14705811440944672      0.9997050166130066       1.7203340973992454e-07   8.843558311462402        0.011814468540251255     0.0014524912694469094    0.0                      3.3568875789642334       0.2990099787712097       0.17277340590953827      0.11382392793893814      0.18226948380470276      0.045378394424915314     1.2412619590759277       0.012412619777023792     1.0                      0.9995441436767578       1.7122822999954224       -1.9519498348236084      0.18368171155452728      0.0009932328248396516    1.6066313982009888       0.3699428141117096       0.22982925176620483      0.08605360984802246      0.0783793181180954       0.03335237503051758      0.11523712426424026      0.4938054382801056       0.14577029645442963      0.3069870173931122       0.3487057387828827       0.27502599358558655      1.0                      
1200                     0.8586129829618666       157417472                50451.44414426155        0                        2509.28369140625         0.0                      78.77686309814453        9683                     0.0                      83.58612060546875        153728                   2.415741443634033        48.31978988647461        -0.008041518740355968    0.14017029106616974      0.9997910857200623       3.9474090840485587e-07   8.43999195098877         0.013165807351469994     0.0015333113260567188    8.71930842549773e-06     3.6638834476470947       0.3045743703842163       0.1778797209262848       0.11556722968816757      0.18647761642932892      0.04465685784816742      1.112747311592102        0.011127470061182976     1.0                      0.9996929168701172       1.6815718412399292       -1.883793592453003       0.17975406348705292      0.028769364580512047     1.5690991878509521       0.3799920678138733       0.22374330461025238      0.08524519205093384      0.07294901460409164      0.031201398000121117     0.10888572037220001      0.47736746072769165      0.13864904642105103      0.28784745931625366      0.3487057387828827       0.27502599358558655      1.0                      
1300                     0.9309272586637073       170524672                50348.335074318675       0                        2509.28369140625         0.0                      80.99510192871094        9260                     0.0                      87.61168670654297        146523                   2.3320298194885254       52.95793151855469        -0.006051485892385244    0.16736145317554474      1.0000685453414917       2.916289929544291e-07    9.865126609802246        0.011670248582959175     0.0014435980701819062    8.71930842549773e-06     3.6983225345611572       0.30917298793792725      0.18128953874111176      0.11769133806228638      0.19052670896053314      0.04485596716403961      1.019205927848816        0.01019205991178751      1.0                      0.9997177124023438       1.658790111541748        -1.8459361791610718      0.18076984584331512      0.016214098781347275     1.5437694787979126       0.38498055934906006      0.22148461639881134      0.08345762640237808      0.06656243652105331      0.029172303155064583     0.10395892709493637      0.46182647347450256      0.13271109759807587      0.27765873074531555      0.3487057387828827       0.27502599358558655      1.0                      
1400                     1.0032365000910228       183631872                50351.845669904986       0                        2509.28369140625         0.0                      83.85891723632812        8847                     0.0                      91.33818054199219        140335                   2.180248737335205        41.06656265258789        -0.010133976116776466    0.15589599311351776      0.9995408058166504       2.898960360653291e-07    9.438443183898926        0.012512661516666412     0.0014947940362617373    8.71930842549773e-06     3.7933285236358643       0.3106336295604706       0.18321089446544647      0.11794784665107727      0.1918030083179474       0.04409267380833626      0.9474849700927734       0.00947485025972128      1.0                      0.9997787475585938       1.6414371728897095       -1.8213222026824951      0.1772298514842987       -0.009567932225763798    1.4889144897460938       0.3825256824493408       0.2164645940065384       0.08067820221185684      0.06553682684898376      0.029010258615016937     0.10361099243164062      0.4521525800228119       0.1300145387649536       0.27268752455711365      0.3487057387828827       0.27502599358558655      1.0                      
1500                     1.0793974107503892       196739072                47805.409254550046       0                        2509.28369140625         0.0                      86.3784408569336         8604                     0.0                      95.4626235961914         134314                   2.3429956436157227       45.677398681640625       -0.012172877788543701    0.15606079995632172      0.9997238516807556       5.294957077239815e-07    9.14912223815918         0.010243594646453857     0.0013524855021387339    8.71930842549773e-06     3.303551197052002        0.3135905861854553       0.18542508780956268      0.11921374499797821      0.19407981634140015      0.04434764385223389      0.8951712846755981       0.00895171333104372      1.0                      0.9998016357421875       1.6300722360610962       -1.7952276468276978      0.1777220368385315       -0.001633362378925085    1.5345673561096191       0.3889605402946472       0.21594443917274475      0.07823117077350616      0.06198791414499283      0.026861822232604027     0.09666270017623901      0.4435938000679016       0.12571877241134644      0.26414307951927185      0.3487057387828827       0.27502599358558655      1.0                      
1600                     1.161115883787473        209846272                44554.21165078263        0                        2509.28369140625         0.0                      88.30672454833984        8342                     0.0                      98.71285247802734        129748                   2.3124542236328125       51.743797302246094       -0.013872727751731873    0.15519867837429047      0.9999570846557617       1.8660323348740349e-06   9.562823295593262        0.01390029489994049      0.0015754996566101909    2.615792618598789e-05    4.318263530731201        0.3146643042564392       0.18704204261302948      0.11908070743083954      0.1957889199256897       0.04237246885895729      0.8541595935821533       0.008541596122086048     1.0                      0.9998149871826172       1.6208573579788208       -1.7737224102020264      0.17382070422172546      -0.036009781062603       1.5363763570785522       0.39171791076660156      0.21362589299678802      0.07457942515611649      0.05772143974900246      0.02621728926897049      0.0946466401219368       0.4360778033733368       0.12145953625440598      0.2591506540775299       0.3487057387828827       0.27502599358558655      1.0                      
1700                     1.234404586089982        222953472                49678.92382428694        0                        2509.28369140625         0.0                      90.27529907226562        8247                     0.0                      102.40225219726562       125009                   2.14074444770813         64.23128509521484        -0.01918603852391243     0.1647903472185135       1.0004774332046509       2.045770770564559e-06    9.255840301513672        0.011678805574774742     0.001444128341972828     1.743861685099546e-05    3.9373483657836914       0.318130224943161        0.1888904869556427       0.12104614824056625      0.198145791888237        0.043946512043476105     0.8193569183349609       0.00819356832653284      1.0                      0.999847412109375        1.6124011278152466       -1.74949312210083        0.1782383918762207       0.015535457991063595     1.485547423362732        0.39782899618148804      0.21079042553901672      0.06809720396995544      0.053563665598630905     0.02495940960943699      0.08910486847162247      0.4279961585998535       0.11724989116191864      0.25258955359458923      0.3487057387828827       0.27502599358558655      1.0                      
1800                     1.306759741637442        236060672                50319.88982591511        0                        2509.28369140625         0.0                      90.98322296142578        8154                     0.0                      104.66630554199219       122319                   1.7547513246536255       47.27000045776367        -0.016614286229014397    0.16215363144874573      0.9992839097976685       2.7002904516848503e-06   9.824057579040527        0.016176551580429077     0.0016996109625324607    2.615792618598789e-05    4.178323268890381        0.320652574300766        0.1907201111316681       0.1220763623714447       0.19841833412647247      0.04573437198996544      0.7856139540672302       0.007856138981878757     1.0                      0.999847412109375        1.601190209388733        -1.7339717149734497      0.18255487084388733      0.055291615426540375     1.3334306478500366       0.39856863021850586      0.21111533045768738      0.06693311035633087      0.05272858962416649      0.02374766767024994      0.08688175678253174      0.41986218094825745      0.11403859406709671      0.2449948936700821       0.3487057387828827       0.27502599358558655      1.0                      
1900                     1.379200652771526        249167872                50260.320647526074       0                        2509.28369140625         0.0                      93.74186706542969        7964                     0.0                      105.62864685058594       121090                   1.4545574188232422       29.141942977905273       -0.018031157553195953    0.17039337754249573      0.9997259378433228       3.906586698576575e-06    9.948344230651855        0.01168491318821907      0.001444505644030869     1.743861685099546e-05    4.11106014251709         0.32182860374450684      0.1923052966594696       0.12196453660726547      0.20145420730113983      0.04247485473752022      0.7558746337890625       0.007558746263384819     1.0                      0.9999141693115234       1.588964581489563        -1.7150148153305054      0.17638134956359863      0.01002576109021902      1.2173256874084473       0.40188872814178467      0.20681758224964142      0.06546589732170105      0.047067806124687195     0.022377468645572662     0.08203842490911484      0.4126432240009308       0.11000838875770569      0.23487824201583862      0.3487057387828827       0.27502599358558655      1.0                      
1999                     1.4509053625000847       262144000                50268.59339678375        0                        2509.28369140625         0.0                      91.76063537597656        8055                     0.0                      106.86967468261719       118462                   1.2438400983810425       36.132328033447266       -0.014956079423427582    0.18277283012866974      0.9994214177131653       8.37593870528508e-06     10.833117485046387       0.011756137013435364     0.0014489012537524104    1.743861685099546e-05    4.529154300689697        0.32547035813331604      0.19434630870819092      0.12384387105703354      0.2020721286535263       0.04561562463641167      0.7280144095420837       0.007280143443495035     1.0                      0.9999027252197266       1.578574299812317        -1.6976395845413208      0.18202735483646393      0.015043441206216812     1.138366460800171        0.4056887626647949       0.2066783308982849       0.0646323710680008       0.04662662371993065      0.02206808142364025      0.08005708456039429      0.4053505063056946       0.1081404909491539       0.23308958113193512      0.3487057387828827       0.27502599358558655      1.0                      
