Iteration                Wall_Time                Samples                  Samples_Per_Second       Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Disc_Loss                Disc_Grad_Penalty        Disc_Logit_Loss          Disc_Pos_Acc             Disc_Neg_Acc             Disc_Pos_Logit           Disc_Neg_Logit           Adv_Mean                 Adv_Std                  Disc_Reward_Mean         Disc_Reward_Std          Root_Pos_Err             Root_Rot_Err             Body_Pos_Err             Body_Rot_Err             Dof_Vel_Err              Root_Vel_Err             Root_Ang_Vel_Err         Obs_Norm_Mean            Obs_Norm_Std             Exp_Prob                 
0                        0.0030631817711724175    65536                    5942.985367622106        0.0                      17.378812789916992       4068                     0.0                      17.146303176879883       2652                     3359.26904296875         -0.0040854536928236485   0.05090942606329918      1.000188946723938        0.0                      5.036722183227539        1.476609706878662        152.69607543945312       0.65625                  0.8987007141113281       0.000908495276235044     -8.279226303100586       74.58694458007812        41.667789459228516       10.985179901123047       4.361742973327637        0.25845834612846375      0.9348809123039246       0.2938893437385559       1.2716224193572998       2.62257981300354         0.6632262468338013       2.0283010005950928       0.3792652189731598       0.303065687417984        1.0                      
100                      0.09877065724796719      6619136                  18615.335162475396       0.0                      24.428348541259766       5213                     0.0                      21.6329345703125         301617                   0.09316065907478333      -0.005846930202096701    0.13300780951976776      0.9994097948074341       0.0                      1.4999268054962158       0.17764951288700104      97.0486068725586         1.0                      1.0                      1.151694416999817        -2.823193073272705       0.0031024934723973274    0.3071529269218445       0.17273060977458954      0.13261288404464722      0.25613513588905334      0.832926332950592        0.26303642988204956      1.1181602478027344       2.3863768577575684       0.5621674060821533       1.761046290397644        0.37087246775627136      0.2884010374546051       1.0                      
200                      0.19484437200758192      13172736                 18779.56902543199        0.0                      27.23360252380371        3339                     0.0                      27.50741195678711        237041                   0.456378310918808        -0.014006874524056911    0.14760132133960724      0.9999368786811829       0.0                      1.0528563261032104       0.125166118144989        64.48528289794922        1.0                      0.9973182678222656       1.5985382795333862       -2.437687873840332       0.002994378563016653     0.6798004508018494       0.3243592381477356       0.3141164183616638       0.26698365807533264      0.659578263759613        0.21743792295455933      0.8590811491012573       2.0695173740386963       0.5295215845108032       1.5010144710540771       0.36840835213661194      0.29246222972869873      1.0                      
300                      0.28977469550238716      19726336                 18909.64898876975        0.0                      30.364654541015625       2671                     0.0                      28.956491470336914       225165                   1.1620142459869385       -0.0074934265576303005   0.1767120361328125       0.9999473690986633       0.0                      0.8064369559288025       0.08916294574737549      43.95429992675781        1.0                      0.9762229919433594       1.6465370655059814       -2.0312883853912354      0.01997498609125614      1.0827969312667847       0.48649853467941284      0.4095083475112915       0.23990726470947266      0.3723965585231781       0.14839820563793182      0.5230038166046143       1.7398351430892944       0.45605385303497314      1.1300357580184937       0.3677380084991455       0.30486437678337097      1.0                      
400                      0.3871103052960502       26279936                 18857.62823244764        0.0                      47.22874450683594        3882                     0.0                      37.50786209106445        173364                   1.9192850589752197       -0.002426884835585952    0.19251099228858948      0.998830258846283        0.0                      0.6525346040725708       0.07322018593549728      30.65678596496582        1.0                      0.9795799255371094       1.5699481964111328       -1.9454822540283203      0.023109011352062225     1.3918401002883911       0.44801223278045654      0.38094520568847656      0.36245429515838623      0.4248594045639038       0.15628556907176971      0.5353386402130127       1.668029546737671        0.476355642080307        1.1405344009399414       0.3678273856639862       0.3161710798740387       1.0                      
500                      0.4885966065857146       32833536                 18666.57799856551        0.0                      139.09878540039062       2986                     0.0                      62.33647537231445        103237                   6.756536483764648        -0.004126309882849455    0.18790589272975922      1.0004019737243652       0.0                      0.5406506061553955       0.06484049558639526      21.660730361938477       1.0                      0.9867515563964844       1.5740764141082764       -1.9276453256607056      0.14066071808338165      2.610058307647705        0.39418938755989075      0.3160399794578552       0.5178367495536804       0.3449699878692627       0.13462606072425842      0.44841521978378296      1.6543502807617188       0.41717275977134705      1.0095787048339844       0.36709633469581604      0.32582971453666687      1.0                      
600                      0.5576673118273417       39387136                 19618.993043111146       0.0                      281.5291748046875        2058                     0.0                      156.74130249023438       39967                    9.036367416381836        -0.009557674638926983    0.2087249755859375       0.9987043738365173       5.705608145945007e-06    0.4830666482448578       0.0638742595911026       15.509395599365234       1.0                      0.9922676086425781       1.564007043838501        -1.7791823148727417      0.3548537492752075       3.04799747467041         0.45847538113594055      0.3020351827144623       0.15253429114818573      0.16745837032794952      0.07501079142093658      0.2713281512260437       1.5829994678497314       0.257996141910553        0.722855269908905        0.3665807545185089       0.33352431654930115      1.0                      
700                      0.60547219687038         45940736                 21076.633446618045       0.0                      283.495361328125         2055                     0.0                      271.2836608886719        22935                    4.648561477661133        -0.02333272621035576     0.1868133544921875       0.9996981024742126       6.917578048160067e-06    0.46065595746040344      0.06292315572500229      11.254231452941895       1.0                      0.9955253601074219       1.4601401090621948       -1.6091080904006958      0.07987496256828308      2.159550905227661        0.5426689386367798       0.3262694776058197       0.1051124706864357       0.0978463813662529       0.05442602187395096      0.21617650985717773      1.4972565174102783       0.21421007812023163      0.5932279229164124       0.366362601518631        0.3388082981109619       1.0                      
800                      0.6499910569853253       52494336                 22433.785577959436       0.0                      282.8594970703125        2057                     0.0                      278.07568359375          22312                    2.8238279819488525       -0.025706171989440918    0.17579956352710724      1.0000460147857666       5.289817181619583e-06    0.45082172751426697      0.06184837967157364      8.26775074005127         1.0                      0.9971084594726562       1.3559439182281494       -1.4754184484481812      -0.012064982205629349    1.6733686923980713       0.5801995992660522       0.34151795506477356      0.09400583803653717      0.08506520092487335      0.04786103963851929      0.19632290303707123      1.4222533702850342       0.2150954157114029       0.5594936609268188       0.3663630187511444       0.3429352939128876       1.0                      
900                      0.6922088308466805       59047936                 23695.456794999223       0.0                      285.4826965332031        2051                     0.0                      279.79241943359375       22159                    1.5601284503936768       -0.00521504133939743     0.18248291313648224      0.999550998210907        7.468953754141694e-06    0.4416142404079437       0.06074070930480957      6.155817031860352        1.0                      0.9982147216796875       1.2813750505447388       -1.4256651401519775      0.057663045823574066     1.2776124477386475       0.5868277549743652       0.3461938798427582       0.09263668209314346      0.0842813104391098       0.04500284418463707      0.18325656652450562      1.3533601760864258       0.21315310895442963      0.5222070217132568       0.36634913086891174      0.3464548885822296       1.0                      
